classifier,dataset_name,n_sample,n_fold,n_draw,unweighted_area_under_roc,elapsed time (seconds),characteristics,options
PART,led7digit,1,3,16,0.903230,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=5;PART_pruning=unpruned;PART_binarySplits=true;PART_confidenceFactorValue=null;PART_numFolds=null;","-J -M 5 -U -B"
PART,led7digit,1,3,17,0.931170,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=4;PART_pruning=reducedErrorPruning;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=3;","-J -doNotMakeSplitPointActualValue -M 4 -R -Q 1 -N 3"
PART,led7digit,1,3,18,0.919188,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=6;PART_pruning=unpruned;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=null;","-doNotMakeSplitPointActualValue -M 6 -U"
PART,led7digit,1,3,19,0.924251,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=4;PART_pruning=unpruned;PART_binarySplits=true;PART_confidenceFactorValue=null;PART_numFolds=null;","-J -M 4 -U -B"
PART,led7digit,1,3,20,0.910739,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=2;PART_pruning=unpruned;PART_binarySplits=true;PART_confidenceFactorValue=null;PART_numFolds=null;","-doNotMakeSplitPointActualValue -M 2 -U -B"
PART,led7digit,1,3,21,0.892047,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=7;PART_pruning=reducedErrorPruning;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=8;","-J -M 7 -R -Q 1 -N 8"
PART,led7digit,1,3,22,0.933593,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=9;PART_pruning=confidenceFactor;PART_binarySplits=false;PART_confidenceFactorValue=0.25;PART_numFolds=null;","-M 9 -C 0.25"
PART,led7digit,1,3,23,0.924356,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=7;PART_pruning=confidenceFactor;PART_binarySplits=false;PART_confidenceFactorValue=0.05;PART_numFolds=null;","-J -doNotMakeSplitPointActualValue -M 7 -C 0.05"
PART,led7digit,1,3,24,0.919785,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=3;PART_pruning=unpruned;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=null;","-M 3 -U"
PART,led7digit,1,3,25,0.878497,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=4;PART_pruning=confidenceFactor;PART_binarySplits=true;PART_confidenceFactorValue=0.05;PART_numFolds=null;","-M 4 -C 0.05 -B"
PART,led7digit,1,4,1,0.910213,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=7;PART_pruning=reducedErrorPruning;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=5;","-doNotMakeSplitPointActualValue -M 7 -R -Q 1 -N 5"
PART,led7digit,1,4,2,0.904737,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=3;PART_pruning=unpruned;PART_binarySplits=true;PART_confidenceFactorValue=null;PART_numFolds=null;","-M 3 -U -B"
PART,led7digit,1,4,3,0.915128,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=9;PART_pruning=unpruned;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=null;","-doNotMakeSplitPointActualValue -M 9 -U"
PART,led7digit,1,4,4,0.913296,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=8;PART_pruning=unpruned;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=null;","-J -doNotMakeSplitPointActualValue -M 8 -U"
PART,led7digit,1,4,5,0.937206,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=7;PART_pruning=unpruned;PART_binarySplits=true;PART_confidenceFactorValue=null;PART_numFolds=null;","-J -M 7 -U -B"
PART,led7digit,1,4,6,0.903733,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=5;PART_pruning=unpruned;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=null;","-M 5 -U"
PART,led7digit,1,4,7,0.885302,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=4;PART_pruning=confidenceFactor;PART_binarySplits=false;PART_confidenceFactorValue=0.05;PART_numFolds=null;","-J -doNotMakeSplitPointActualValue -M 4 -C 0.05"
PART,led7digit,1,4,8,0.875487,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=6;PART_pruning=reducedErrorPruning;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=7;","-J -doNotMakeSplitPointActualValue -M 6 -R -Q 1 -N 7"
PART,led7digit,1,4,9,0.913296,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=8;PART_pruning=unpruned;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=null;","-doNotMakeSplitPointActualValue -M 8 -U"
PART,led7digit,1,4,10,0.852959,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=7;PART_pruning=reducedErrorPruning;PART_binarySplits=true;PART_confidenceFactorValue=null;PART_numFolds=2;","-J -M 7 -R -Q 1 -B -N 2"
PART,led7digit,1,4,11,0.859074,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=6;PART_pruning=reducedErrorPruning;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=6;","-J -M 6 -R -Q 1 -N 6"
PART,led7digit,1,4,12,0.903162,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=4;PART_pruning=reducedErrorPruning;PART_binarySplits=true;PART_confidenceFactorValue=null;PART_numFolds=4;","-J -M 4 -R -Q 1 -B -N 4"
PART,led7digit,1,4,13,0.875487,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=5;PART_pruning=reducedErrorPruning;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=7;","-M 5 -R -Q 1 -N 7"
PART,led7digit,1,4,14,0.904005,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=9;PART_pruning=confidenceFactor;PART_binarySplits=false;PART_confidenceFactorValue=0.05;PART_numFolds=null;","-doNotMakeSplitPointActualValue -M 9 -C 0.05"
PART,led7digit,1,4,15,0.909025,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=5;PART_pruning=reducedErrorPruning;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=8;","-M 5 -R -Q 1 -N 8"
PART,led7digit,1,4,16,0.903733,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=5;PART_pruning=unpruned;PART_binarySplits=true;PART_confidenceFactorValue=null;PART_numFolds=null;","-J -M 5 -U -B"
PART,led7digit,1,4,17,0.882273,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=4;PART_pruning=reducedErrorPruning;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=3;","-J -doNotMakeSplitPointActualValue -M 4 -R -Q 1 -N 3"
PART,led7digit,1,4,18,0.912868,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=6;PART_pruning=unpruned;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=null;","-doNotMakeSplitPointActualValue -M 6 -U"
PART,led7digit,1,4,19,0.915148,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=4;PART_pruning=unpruned;PART_binarySplits=true;PART_confidenceFactorValue=null;PART_numFolds=null;","-J -M 4 -U -B"
PART,led7digit,1,4,20,0.921528,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=2;PART_pruning=unpruned;PART_binarySplits=true;PART_confidenceFactorValue=null;PART_numFolds=null;","-doNotMakeSplitPointActualValue -M 2 -U -B"
PART,led7digit,1,4,21,0.909025,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=7;PART_pruning=reducedErrorPruning;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=8;","-J -M 7 -R -Q 1 -N 8"
PART,led7digit,1,4,22,0.900945,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=9;PART_pruning=confidenceFactor;PART_binarySplits=false;PART_confidenceFactorValue=0.25;PART_numFolds=null;","-M 9 -C 0.25"
PART,led7digit,1,4,23,0.904005,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=7;PART_pruning=confidenceFactor;PART_binarySplits=false;PART_confidenceFactorValue=0.05;PART_numFolds=null;","-J -doNotMakeSplitPointActualValue -M 7 -C 0.05"
PART,led7digit,1,4,24,0.904737,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=3;PART_pruning=unpruned;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=null;","-M 3 -U"
PART,led7digit,1,4,25,0.885302,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=4;PART_pruning=confidenceFactor;PART_binarySplits=true;PART_confidenceFactorValue=0.05;PART_numFolds=null;","-M 4 -C 0.05 -B"
PART,led7digit,1,5,1,0.862461,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=7;PART_pruning=reducedErrorPruning;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=5;","-doNotMakeSplitPointActualValue -M 7 -R -Q 1 -N 5"
PART,led7digit,1,5,2,0.905532,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=3;PART_pruning=unpruned;PART_binarySplits=true;PART_confidenceFactorValue=null;PART_numFolds=null;","-M 3 -U -B"
PART,led7digit,1,5,3,0.949260,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=9;PART_pruning=unpruned;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=null;","-doNotMakeSplitPointActualValue -M 9 -U"
PART,led7digit,1,5,4,0.935228,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=8;PART_pruning=unpruned;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=null;","-J -doNotMakeSplitPointActualValue -M 8 -U"
PART,led7digit,1,5,5,0.912802,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=7;PART_pruning=unpruned;PART_binarySplits=true;PART_confidenceFactorValue=null;PART_numFolds=null;","-J -M 7 -U -B"
PART,led7digit,1,5,6,0.926828,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=5;PART_pruning=unpruned;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=null;","-M 5 -U"
PART,led7digit,1,5,7,0.931977,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=4;PART_pruning=confidenceFactor;PART_binarySplits=false;PART_confidenceFactorValue=0.05;PART_numFolds=null;","-J -doNotMakeSplitPointActualValue -M 4 -C 0.05"
PART,led7digit,1,5,8,0.892471,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=6;PART_pruning=reducedErrorPruning;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=7;","-J -doNotMakeSplitPointActualValue -M 6 -R -Q 1 -N 7"
PART,led7digit,1,5,9,0.935228,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=8;PART_pruning=unpruned;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=null;","-doNotMakeSplitPointActualValue -M 8 -U"
PART,led7digit,1,5,10,0.849661,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=7;PART_pruning=reducedErrorPruning;PART_binarySplits=true;PART_confidenceFactorValue=null;PART_numFolds=2;","-J -M 7 -R -Q 1 -B -N 2"
PART,led7digit,1,5,11,0.885463,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=6;PART_pruning=reducedErrorPruning;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=6;","-J -M 6 -R -Q 1 -N 6"
PART,led7digit,1,5,12,0.890003,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=4;PART_pruning=reducedErrorPruning;PART_binarySplits=true;PART_confidenceFactorValue=null;PART_numFolds=4;","-J -M 4 -R -Q 1 -B -N 4"
PART,led7digit,1,5,13,0.892471,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=5;PART_pruning=reducedErrorPruning;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=7;","-M 5 -R -Q 1 -N 7"
PART,led7digit,1,5,14,0.882503,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=9;PART_pruning=confidenceFactor;PART_binarySplits=false;PART_confidenceFactorValue=0.05;PART_numFolds=null;","-doNotMakeSplitPointActualValue -M 9 -C 0.05"
PART,led7digit,1,5,15,0.862014,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=5;PART_pruning=reducedErrorPruning;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=8;","-M 5 -R -Q 1 -N 8"
PART,led7digit,1,5,16,0.926828,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=5;PART_pruning=unpruned;PART_binarySplits=true;PART_confidenceFactorValue=null;PART_numFolds=null;","-J -M 5 -U -B"
PART,led7digit,1,5,17,0.891884,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=4;PART_pruning=reducedErrorPruning;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=3;","-J -doNotMakeSplitPointActualValue -M 4 -R -Q 1 -N 3"
PART,led7digit,1,5,18,0.922618,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=6;PART_pruning=unpruned;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=null;","-doNotMakeSplitPointActualValue -M 6 -U"
PART,led7digit,1,5,19,0.900408,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=4;PART_pruning=unpruned;PART_binarySplits=true;PART_confidenceFactorValue=null;PART_numFolds=null;","-J -M 4 -U -B"
PART,led7digit,1,5,20,0.894355,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=2;PART_pruning=unpruned;PART_binarySplits=true;PART_confidenceFactorValue=null;PART_numFolds=null;","-doNotMakeSplitPointActualValue -M 2 -U -B"
PART,led7digit,1,5,21,0.862014,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=7;PART_pruning=reducedErrorPruning;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=8;","-J -M 7 -R -Q 1 -N 8"
PART,led7digit,1,5,22,0.888964,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=9;PART_pruning=confidenceFactor;PART_binarySplits=false;PART_confidenceFactorValue=0.25;PART_numFolds=null;","-M 9 -C 0.25"
PART,led7digit,1,5,23,0.939459,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=7;PART_pruning=confidenceFactor;PART_binarySplits=false;PART_confidenceFactorValue=0.05;PART_numFolds=null;","-J -doNotMakeSplitPointActualValue -M 7 -C 0.05"
PART,led7digit,1,5,24,0.905532,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=3;PART_pruning=unpruned;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=null;","-M 3 -U"
PART,led7digit,1,5,25,0.931977,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=4;PART_pruning=confidenceFactor;PART_binarySplits=true;PART_confidenceFactorValue=0.05;PART_numFolds=null;","-M 4 -C 0.05 -B"
PART,led7digit,1,6,1,0.913694,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=7;PART_pruning=reducedErrorPruning;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=5;","-doNotMakeSplitPointActualValue -M 7 -R -Q 1 -N 5"
PART,led7digit,1,6,2,0.942491,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=3;PART_pruning=unpruned;PART_binarySplits=true;PART_confidenceFactorValue=null;PART_numFolds=null;","-M 3 -U -B"
PART,led7digit,1,6,3,0.934340,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=9;PART_pruning=unpruned;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=null;","-doNotMakeSplitPointActualValue -M 9 -U"
PART,led7digit,1,6,4,0.943762,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=8;PART_pruning=unpruned;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=null;","-J -doNotMakeSplitPointActualValue -M 8 -U"
PART,led7digit,1,6,5,0.934281,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=7;PART_pruning=unpruned;PART_binarySplits=true;PART_confidenceFactorValue=null;PART_numFolds=null;","-J -M 7 -U -B"
PART,led7digit,1,6,6,0.937764,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=5;PART_pruning=unpruned;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=null;","-M 5 -U"
PART,led7digit,1,6,7,0.913624,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=4;PART_pruning=confidenceFactor;PART_binarySplits=false;PART_confidenceFactorValue=0.05;PART_numFolds=null;","-J -doNotMakeSplitPointActualValue -M 4 -C 0.05"
PART,led7digit,1,6,8,0.902173,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=6;PART_pruning=reducedErrorPruning;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=7;","-J -doNotMakeSplitPointActualValue -M 6 -R -Q 1 -N 7"
PART,led7digit,1,6,9,0.943762,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=8;PART_pruning=unpruned;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=null;","-doNotMakeSplitPointActualValue -M 8 -U"
PART,led7digit,1,6,10,0.925735,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=7;PART_pruning=reducedErrorPruning;PART_binarySplits=true;PART_confidenceFactorValue=null;PART_numFolds=2;","-J -M 7 -R -Q 1 -B -N 2"
PART,led7digit,1,6,11,0.892996,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=6;PART_pruning=reducedErrorPruning;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=6;","-J -M 6 -R -Q 1 -N 6"
PART,led7digit,1,6,12,0.910927,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=4;PART_pruning=reducedErrorPruning;PART_binarySplits=true;PART_confidenceFactorValue=null;PART_numFolds=4;","-J -M 4 -R -Q 1 -B -N 4"
PART,led7digit,1,6,13,0.906778,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=5;PART_pruning=reducedErrorPruning;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=7;","-M 5 -R -Q 1 -N 7"
PART,led7digit,1,6,14,0.914958,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=9;PART_pruning=confidenceFactor;PART_binarySplits=false;PART_confidenceFactorValue=0.05;PART_numFolds=null;","-doNotMakeSplitPointActualValue -M 9 -C 0.05"
PART,led7digit,1,6,15,0.938286,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=5;PART_pruning=reducedErrorPruning;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=8;","-M 5 -R -Q 1 -N 8"
PART,led7digit,1,6,16,0.937764,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=5;PART_pruning=unpruned;PART_binarySplits=true;PART_confidenceFactorValue=null;PART_numFolds=null;","-J -M 5 -U -B"
PART,led7digit,1,6,17,0.907052,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=4;PART_pruning=reducedErrorPruning;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=3;","-J -doNotMakeSplitPointActualValue -M 4 -R -Q 1 -N 3"
PART,led7digit,1,6,18,0.939283,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=6;PART_pruning=unpruned;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=null;","-doNotMakeSplitPointActualValue -M 6 -U"
PART,led7digit,1,6,19,0.922769,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=4;PART_pruning=unpruned;PART_binarySplits=true;PART_confidenceFactorValue=null;PART_numFolds=null;","-J -M 4 -U -B"
PART,led7digit,1,6,20,0.917149,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=2;PART_pruning=unpruned;PART_binarySplits=true;PART_confidenceFactorValue=null;PART_numFolds=null;","-doNotMakeSplitPointActualValue -M 2 -U -B"
PART,led7digit,1,6,21,0.927062,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=7;PART_pruning=reducedErrorPruning;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=8;","-J -M 7 -R -Q 1 -N 8"
PART,led7digit,1,6,22,0.929614,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=9;PART_pruning=confidenceFactor;PART_binarySplits=false;PART_confidenceFactorValue=0.25;PART_numFolds=null;","-M 9 -C 0.25"
PART,led7digit,1,6,23,0.912291,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=7;PART_pruning=confidenceFactor;PART_binarySplits=false;PART_confidenceFactorValue=0.05;PART_numFolds=null;","-J -doNotMakeSplitPointActualValue -M 7 -C 0.05"
PART,led7digit,1,6,24,0.942491,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=3;PART_pruning=unpruned;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=null;","-M 3 -U"
PART,led7digit,1,6,25,0.913624,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=4;PART_pruning=confidenceFactor;PART_binarySplits=true;PART_confidenceFactorValue=0.05;PART_numFolds=null;","-M 4 -C 0.05 -B"
PART,led7digit,1,7,1,0.833960,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=7;PART_pruning=reducedErrorPruning;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=5;","-doNotMakeSplitPointActualValue -M 7 -R -Q 1 -N 5"
PART,led7digit,1,7,2,0.912578,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=3;PART_pruning=unpruned;PART_binarySplits=true;PART_confidenceFactorValue=null;PART_numFolds=null;","-M 3 -U -B"
PART,led7digit,1,7,3,0.882329,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=9;PART_pruning=unpruned;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=null;","-doNotMakeSplitPointActualValue -M 9 -U"
PART,led7digit,1,7,4,0.882542,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=8;PART_pruning=unpruned;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=null;","-J -doNotMakeSplitPointActualValue -M 8 -U"
PART,led7digit,1,7,5,0.906809,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=7;PART_pruning=unpruned;PART_binarySplits=true;PART_confidenceFactorValue=null;PART_numFolds=null;","-J -M 7 -U -B"
PART,led7digit,1,7,6,0.905793,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=5;PART_pruning=unpruned;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=null;","-M 5 -U"
PART,led7digit,1,7,7,0.859053,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=4;PART_pruning=confidenceFactor;PART_binarySplits=false;PART_confidenceFactorValue=0.05;PART_numFolds=null;","-J -doNotMakeSplitPointActualValue -M 4 -C 0.05"
PART,led7digit,1,7,8,0.833764,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=6;PART_pruning=reducedErrorPruning;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=7;","-J -doNotMakeSplitPointActualValue -M 6 -R -Q 1 -N 7"
PART,led7digit,1,7,9,0.882542,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=true;PART_minNumObj=8;PART_pruning=unpruned;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=null;","-doNotMakeSplitPointActualValue -M 8 -U"
PART,led7digit,1,7,10,0.828975,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=7;PART_pruning=reducedErrorPruning;PART_binarySplits=true;PART_confidenceFactorValue=null;PART_numFolds=2;","-J -M 7 -R -Q 1 -B -N 2"
PART,led7digit,1,7,11,0.885501,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=6;PART_pruning=reducedErrorPruning;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=6;","-J -M 6 -R -Q 1 -N 6"
PART,led7digit,1,7,12,0.836543,0,"PART_useMDLcorrection=false;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=4;PART_pruning=reducedErrorPruning;PART_binarySplits=true;PART_confidenceFactorValue=null;PART_numFolds=4;","-J -M 4 -R -Q 1 -B -N 4"
PART,led7digit,1,7,13,0.833764,0,"PART_useMDLcorrection=true;PART_doNotMakeSplitPointActualValue=false;PART_minNumObj=5;PART_pruning=reducedErrorPruning;PART_binarySplits=false;PART_confidenceFactorValue=null;PART_numFolds=7;","-M 5 -R -Q 1 -N 7"
